id,age.cat,gender,area,veh.make,veh.body,veh.age,claim,num.claims,tot.cost
6802407,2,F,C,D,STNWG,2,0,0,0
9017042,6,F,E,B,HBACK,1,0,0,0
6842903,4,F,C,D,HBACK,3,0,0,0
5324926,4,M,C,C,STNWG,2,0,0,0
1311176,4,F,A,D,STNWG,4,0,0,0
895251,3,F,B,B,HBACK,3,0,0,0
5991553,4,F,C,B,HBACK,3,0,0,0
2382846,2,M,C,C,SEDAN,1,0,0,0
5438843,1,M,B,C,HBACK,4,0,0,0
7534177,4,F,B,A,SEDAN,4,0,0,0
4923540,3,F,C,D,HBACK,4,0,0,0
5667852,2,F,C,B,SEDAN,1,1,1,665.7700005
4547204,3,F,A,D,HBACK,4,0,0,0
7673043,6,F,A,D,HBACK,2,0,0,0
6783678,2,M,F,D,HDTOP,3,0,0,0
9806512,2,F,A,D,HBACK,2,0,0,0
2873839,6,F,C,D,SEDAN,4,0,0,0
4675987,4,M,B,C,STNWG,1,0,0,0
6239677,1,F,A,C,SEDAN,2,0,0,0
5332110,4,M,A,D,STNWG,4,0,0,0
8910145,4,M,C,C,HBACK,4,0,0,0
9726155,3,F,E,D,STNWG,2,0,0,0
9421322,6,F,C,B,SEDAN,2,0,0,0
3040729,3,M,C,D,STNWG,3,0,0,0
4255902,2,F,B,C,SEDAN,1,0,0,0
909865,4,F,A,D,STNWG,3,0,0,0
7341490,2,F,F,D,STNWG,2,0,0,0
8405518,4,M,C,D,UTE,3,0,0,0
7548352,2,F,A,D,SEDAN,2,1,1,200
7329021,2,M,A,D,STNWG,1,0,0,0
744492,6,F,B,D,SEDAN,4,0,0,0
4988226,1,F,C,B,HBACK,1,0,0,0
3389499,5,F,C,D,SEDAN,3,1,1,756.3999996
5941835,4,F,B,B,SEDAN,4,0,0,0
2285708,3,F,E,C,UTE,4,0,0,0
3779118,3,M,C,B,STNWG,1,0,0,0
2408873,5,F,A,D,SEDAN,3,0,0,0
7702191,2,M,C,B,HBACK,1,0,0,0
3303948,4,F,A,B,SEDAN,3,1,1,1273.159988
1205849,3,F,A,C,UTE,4,0,0,0
8378581,4,F,D,B,HBACK,3,0,0,0
8738004,2,M,D,D,TRUCK,1,0,0,0
5455694,1,F,F,B,SEDAN,2,1,1,1791.399998
4064683,2,F,C,B,HBACK,1,1,1,200
1013315,5,M,A,D,STNWG,3,0,0,0
3903889,4,F,C,D,HBACK,3,0,0,0
9612665,4,F,A,D,SEDAN,2,0,0,0
4855296,5,M,A,D,HBACK,1,0,0,0
1924638,3,M,D,D,STNWG,4,0,0,0
4335193,4,M,A,B,HBACK,2,0,0,0
4296621,3,F,E,C,STNWG,3,0,0,0
4072691,2,F,F,C,STNWG,1,0,0,0
897658,3,M,D,C,TRUCK,3,1,1,16306.81998
6850604,2,M,A,D,UTE,3,0,0,0
781632,3,F,B,D,SEDAN,3,0,0,0
8741861,4,F,B,D,HBACK,2,0,0,0
418768,4,F,C,D,TRUCK,3,0,0,0
3686419,5,M,F,D,UTE,3,0,0,0
3668717,4,M,B,B,HBACK,1,0,0,0
2746826,2,F,B,D,MIBUS,4,0,0,0
8466799,5,M,C,D,HBACK,1,0,0,0
2458196,5,M,C,D,SEDAN,2,0,0,0
4663446,4,F,A,D,SEDAN,2,0,0,0
9223270,2,M,B,D,HBACK,1,0,0,0
8708092,1,M,B,D,STNWG,4,1,1,1395.709999
8306978,2,F,F,C,STNWG,2,0,0,0
1200903,3,F,D,D,STNWG,3,0,0,0
7136456,5,F,A,D,SEDAN,4,0,0,0
293214,2,M,E,D,HBACK,2,0,0,0
8395651,2,F,B,D,SEDAN,4,0,0,0
2000476,3,F,F,D,MIBUS,3,0,0,0
1253064,4,M,F,C,STNWG,4,0,0,0
4649572,4,F,D,B,COUPE,2,0,0,0
9819356,5,M,D,B,SEDAN,1,0,0,0
6237729,4,M,A,D,HBACK,4,0,0,0
5099130,2,M,C,D,STNWG,3,0,0,0
8368875,6,M,B,D,SEDAN,1,0,0,0
4682591,3,F,A,D,STNWG,1,0,0,0
6593826,6,F,C,C,STNWG,2,0,0,0
625163,3,F,C,D,SEDAN,2,0,0,0
5183665,3,M,D,B,SEDAN,2,0,0,0
4057807,3,F,C,D,SEDAN,1,0,0,0
5472174,2,F,B,B,HBACK,1,0,0,0
9447103,2,M,B,D,PANVN,4,0,0,0
1804816,2,F,B,D,HBACK,1,0,0,0
8096704,2,F,C,B,HBACK,2,0,0,0
1529360,4,F,C,B,HBACK,1,0,0,0
8926241,3,M,C,D,STNWG,3,0,0,0
305189,5,F,A,B,HBACK,1,0,0,0
6255376,2,M,D,D,STNWG,4,0,0,0
3881781,2,F,C,B,HBACK,2,0,0,0
1835435,4,F,D,C,STNWG,4,0,0,0
9326424,2,M,F,D,HBACK,3,0,0,0
5332800,3,F,A,D,STNWG,1,0,0,0
6315463,3,F,C,B,SEDAN,4,0,0,0
3048785,6,F,C,C,HBACK,2,0,0,0
1992524,4,F,B,D,MIBUS,4,0,0,0
2826626,3,M,C,D,UTE,2,0,0,0
2438860,1,F,C,B,HBACK,2,0,0,0
192259,3,F,D,D,TRUCK,4,0,0,0
2725224,1,M,C,D,STNWG,1,0,0,0
6236740,6,M,A,D,SEDAN,3,0,0,0
9941501,3,M,C,D,STNWG,2,0,0,0
3140886,1,M,A,D,UTE,3,0,0,0
4129778,5,M,C,C,STNWG,4,0,0,0
4466947,2,F,A,D,HBACK,3,0,0,0
3481445,3,M,C,C,STNWG,4,0,0,0
7137971,6,F,C,D,SEDAN,4,0,0,0
3923897,2,M,B,B,HBACK,3,0,0,0
5977430,2,M,C,D,STNWG,2,0,0,0
404138,2,M,F,C,STNWG,1,0,0,0
6561586,4,F,B,C,STNWG,2,0,0,0
4733982,6,M,C,D,HBACK,1,0,0,0
1882258,5,F,C,B,SEDAN,3,0,0,0
4270926,1,F,A,B,HBACK,1,0,0,0
485907,3,F,B,D,STNWG,2,0,0,0
4287649,3,F,B,D,STNWG,3,0,0,0
6650022,2,M,B,D,STNWG,1,0,0,0
8817742,4,M,C,B,HBACK,2,0,0,0
5137582,2,M,C,D,SEDAN,2,0,0,0
1657182,2,F,C,D,SEDAN,4,0,0,0
3898585,3,M,A,C,STNWG,4,0,0,0
2592919,2,M,C,D,HBACK,2,0,0,0
189342,4,M,B,C,SEDAN,3,0,0,0
2837730,6,M,C,D,SEDAN,4,0,0,0
4937954,2,F,B,D,HBACK,4,0,0,0
2057022,4,M,E,C,TRUCK,3,0,0,0
9975275,6,F,E,C,STNWG,2,0,0,0
9259119,4,M,B,D,HDTOP,2,0,0,0
106400,5,M,A,C,UTE,1,0,0,0
7471863,3,M,C,D,TRUCK,4,0,0,0
273145,3,F,A,D,STNWG,1,1,1,200
6644591,3,F,A,D,HBACK,4,0,0,0
5744874,4,M,C,D,HBACK,2,0,0,0
9353539,4,F,D,D,SEDAN,4,0,0,0
4388061,2,F,C,D,HBACK,2,0,0,0
1670865,3,M,C,D,BUS,4,0,0,0
1055421,1,F,C,B,HBACK,1,0,0,0
9727453,3,M,F,D,UTE,4,0,0,0
3880540,4,F,A,B,SEDAN,3,0,0,0
9531272,4,M,D,D,STNWG,2,0,0,0
5330203,4,F,A,D,STNWG,3,0,0,0
9418574,4,M,C,D,HBACK,3,0,0,0
3474458,6,F,E,D,SEDAN,2,0,0,0
3602216,5,F,C,D,SEDAN,4,0,0,0
9748115,4,F,E,C,UTE,1,0,0,0
1665039,2,F,A,D,STNWG,1,0,0,0
6043116,4,M,A,D,HBACK,2,0,0,0
7273572,4,F,C,D,HBACK,1,0,0,0
8343280,6,M,A,C,STNWG,2,1,1,1907.599999
7117233,4,F,A,D,HBACK,2,0,0,0
4383353,2,M,E,D,STNWG,4,0,0,0
2569395,6,M,E,D,SEDAN,2,0,0,0
1160113,5,M,A,B,HBACK,4,0,0,0
9612500,1,F,F,D,STNWG,3,1,1,389.9499998
2455541,5,M,A,C,SEDAN,2,0,0,0
8958860,4,F,C,D,UTE,4,0,0,0
2669734,4,M,C,C,STNWG,3,0,0,0
2789049,4,M,D,D,HDTOP,4,0,0,0
3070240,1,M,A,D,STNWG,3,0,0,0
286233,4,F,B,C,UTE,2,0,0,0
6091646,6,M,D,C,COUPE,1,0,0,0
171219,1,M,C,C,UTE,2,0,0,0
7221911,5,F,C,B,HBACK,1,0,0,0
8586558,1,M,D,D,HBACK,2,0,0,0
3331506,4,F,C,D,SEDAN,3,0,0,0
1264161,5,F,A,D,HBACK,3,0,0,0
2603100,3,F,D,B,HBACK,3,0,0,0
4704832,3,F,D,D,UTE,3,0,0,0
4062992,3,F,B,B,SEDAN,4,0,0,0
5056414,4,F,A,D,HBACK,3,0,0,0
9021453,2,F,A,D,SEDAN,4,0,0,0
4718329,3,M,B,C,STNWG,3,0,0,0
1483280,1,F,C,D,SEDAN,2,0,0,0
6041660,3,M,F,D,STNWG,4,0,0,0
4179226,4,M,A,B,STNWG,2,0,0,0
8761422,5,M,A,C,STNWG,2,0,0,0
2076148,2,M,D,C,STNWG,3,0,0,0
7618888,3,M,F,B,SEDAN,2,0,0,0
4454227,5,M,C,D,SEDAN,2,0,0,0
4189834,5,F,A,B,HBACK,2,0,0,0
4743550,4,M,B,D,SEDAN,3,1,1,200
8195678,2,F,A,C,STNWG,4,0,0,0
3155970,4,F,C,B,HBACK,3,0,0,0
2119557,4,F,A,D,SEDAN,1,0,0,0
8501477,5,F,E,B,STNWG,2,0,0,0
3904292,3,M,D,D,HBACK,4,0,0,0
8356041,1,M,A,D,STNWG,3,0,0,0
1043137,4,F,D,C,STNWG,2,0,0,0
9883706,4,M,C,C,SEDAN,1,0,0,0
1994431,5,F,C,B,SEDAN,3,0,0,0
7947051,4,F,C,A,STNWG,2,0,0,0
7178843,2,F,C,C,STNWG,4,0,0,0
6773452,1,F,B,B,HBACK,3,0,0,0
6132225,4,M,C,D,HBACK,3,0,0,0
708607,6,M,C,D,STNWG,3,1,1,232.8000002
249056,3,F,E,D,SEDAN,3,0,0,0
4518240,3,F,C,B,SEDAN,3,0,0,0
2643636,2,F,A,D,SEDAN,1,0,0,0
8776582,2,F,C,D,SEDAN,3,0,0,0
4608076,3,F,B,B,HBACK,3,0,0,0
2728587,2,M,A,C,STNWG,3,0,0,0
3662183,6,M,D,D,SEDAN,2,0,0,0
1985788,2,M,C,D,HDTOP,3,0,0,0
9143719,3,M,E,D,UTE,4,0,0,0
6732771,5,F,F,D,STNWG,4,0,0,0
406482,6,F,D,B,SEDAN,1,0,0,0
9016333,2,F,C,C,SEDAN,1,1,1,18215.87994
4542738,4,M,A,D,SEDAN,1,0,0,0
7134673,6,M,B,D,SEDAN,4,0,0,0
9144320,6,F,C,B,SEDAN,4,0,0,0
8757271,4,F,B,C,STNWG,2,0,0,0
4421835,3,M,C,A,STNWG,1,0,0,0
7490922,2,F,B,B,HBACK,1,0,0,0
7409098,3,F,D,D,SEDAN,2,0,0,0
6502075,2,M,C,B,HBACK,3,0,0,0
4700612,5,F,C,C,HBACK,3,0,0,0
98144,5,M,C,D,PANVN,2,0,0,0
4018087,3,F,E,D,TRUCK,4,0,0,0
2918459,3,F,A,D,SEDAN,4,0,0,0
8427094,4,M,C,D,HBACK,4,1,1,441.4199996
1881206,5,F,C,C,STNWG,2,0,0,0
9276512,4,M,C,D,HBACK,2,0,0,0
2663509,5,M,B,D,STNWG,4,0,0,0
7779119,5,F,C,D,HBACK,3,0,0,0
9241160,3,M,C,D,STNWG,4,0,0,0
1060154,2,M,A,D,SEDAN,2,0,0,0
3390979,2,F,E,D,SEDAN,4,0,0,0
1193685,3,M,C,C,SEDAN,4,0,0,0
3042557,4,F,C,D,STNWG,3,0,0,0
2706983,1,F,A,C,SEDAN,3,0,0,0
816764,5,F,D,B,SEDAN,3,0,0,0
205065,3,M,F,D,SEDAN,2,0,0,0
4799188,2,F,A,C,STNWG,1,0,0,0
6654411,3,F,D,B,HBACK,3,1,1,6224.039993
5782414,1,F,B,B,HBACK,4,0,0,0
6919623,2,M,C,D,SEDAN,4,0,0,0
4956058,4,F,A,D,SEDAN,1,0,0,0
2330190,4,F,B,A,PANVN,3,0,0,0
7614496,4,F,B,D,HBACK,4,0,0,0
4507266,3,M,C,D,SEDAN,1,0,0,0
127348,6,F,C,D,SEDAN,1,0,0,0
8083935,5,F,C,D,SEDAN,3,1,1,809.289999
4841531,2,M,C,D,SEDAN,3,1,1,353.77
2960150,6,M,A,D,SEDAN,4,0,0,0
7175571,6,M,C,B,HBACK,2,0,0,0
9060578,2,M,C,D,STNWG,1,0,0,0
7771847,5,M,B,D,UTE,3,0,0,0
1956468,6,F,C,D,HBACK,1,0,0,0
4737169,3,F,A,C,HBACK,3,0,0,0
6432413,2,M,C,B,HBACK,2,0,0,0
6673735,4,F,C,D,SEDAN,2,0,0,0
4201754,6,F,C,D,STNWG,1,0,0,0
8440883,4,F,E,C,UTE,2,0,0,0
9588407,3,F,E,C,STNWG,2,0,0,0
3286923,1,F,B,D,HBACK,3,0,0,0
3885507,1,F,B,C,STNWG,2,0,0,0
4388006,4,F,C,B,SEDAN,2,0,0,0
5127794,3,M,B,B,HBACK,3,0,0,0
477404,4,M,D,B,SEDAN,4,0,0,0
6349153,3,F,C,D,STNWG,2,0,0,0
1329619,5,F,E,B,SEDAN,2,0,0,0
4068874,4,F,B,D,SEDAN,3,0,0,0
841054,5,M,F,B,HBACK,2,0,0,0
5674189,2,F,B,C,STNWG,4,0,0,0
6936812,4,F,C,D,SEDAN,3,0,0,0
1238040,2,F,E,B,HBACK,3,0,0,0
8524818,5,M,E,C,SEDAN,2,0,0,0
5867332,3,F,A,D,HBACK,2,0,0,0
989665,2,F,E,D,STNWG,3,0,0,0
1034919,4,F,A,B,HBACK,2,0,0,0
533557,4,M,B,D,SEDAN,3,0,0,0
3924535,5,M,A,D,SEDAN,3,0,0,0
4479678,5,M,A,D,HBACK,4,0,0,0
8420937,4,M,A,B,SEDAN,4,0,0,0
7640886,4,M,B,C,COUPE,2,0,0,0
2495870,3,F,A,B,HBACK,1,0,0,0
7469824,6,F,B,B,HBACK,1,0,0,0
8397769,4,M,F,D,STNWG,3,0,0,0
5010097,3,M,A,D,PANVN,3,1,1,3214.919998
8478705,3,F,A,D,STNWG,1,0,0,0
7319782,2,M,D,D,UTE,4,0,0,0
3622833,5,F,F,D,TRUCK,3,0,0,0
7187659,3,F,A,D,HBACK,3,0,0,0
5533724,6,F,C,A,SEDAN,4,0,0,0
89900,4,F,C,D,STNWG,3,0,0,0
2297525,3,M,E,D,STNWG,1,0,0,0
1107815,3,F,A,C,STNWG,3,0,0,0
8150604,4,M,C,C,SEDAN,2,0,0,0
6922378,6,M,A,D,HBACK,3,0,0,0
1847099,2,M,F,D,UTE,1,0,0,0
103478,5,M,C,B,SEDAN,4,0,0,0
7612081,4,F,B,D,SEDAN,2,0,0,0
5304763,2,M,C,D,HDTOP,2,0,0,0
9620937,2,M,C,D,STNWG,4,0,0,0
1849053,2,F,C,D,STNWG,4,0,0,0
9173916,2,M,D,D,HDTOP,2,0,0,0
3906313,1,F,C,C,SEDAN,1,0,0,0
8100190,5,F,E,D,UTE,2,0,0,0
9312054,3,M,A,D,PANVN,3,0,0,0
1656906,1,M,E,C,TRUCK,4,0,0,0
3946916,2,F,C,D,STNWG,3,0,0,0
545837,2,M,E,D,UTE,4,0,0,0
7187931,5,M,C,D,HDTOP,4,0,0,0
5451774,5,F,D,B,SEDAN,3,0,0,0
5295044,2,F,F,D,STNWG,3,0,0,0
1081855,2,F,E,C,STNWG,3,0,0,0
8456183,3,M,C,C,STNWG,3,0,0,0
4452067,2,M,A,C,UTE,1,0,0,0
9292784,2,F,B,B,SEDAN,3,0,0,0
2679042,2,M,A,D,STNWG,2,0,0,0
2480280,3,M,C,B,COUPE,3,0,0,0
5378622,4,F,C,D,SEDAN,3,0,0,0
953555,5,M,B,C,UTE,4,0,0,0
9737314,4,F,D,D,UTE,4,0,0,0
6190670,6,F,C,D,SEDAN,4,0,0,0
691302,4,M,C,D,STNWG,3,0,0,0
6338814,2,F,C,D,SEDAN,4,0,0,0
9067910,4,M,B,D,STNWG,4,0,0,0
6863641,3,F,E,B,SEDAN,3,0,0,0
6427672,3,F,C,B,SEDAN,3,0,0,0
3155224,4,M,B,D,SEDAN,2,0,0,0
5336840,3,F,B,D,HBACK,1,0,0,0
8003837,3,F,E,C,STNWG,2,0,0,0
8079988,2,M,C,D,SEDAN,4,0,0,0
4296174,2,F,C,D,SEDAN,3,0,0,0
6107919,5,F,C,D,MIBUS,4,0,0,0
4532686,4,F,B,D,SEDAN,2,0,0,0
5400546,4,M,A,D,SEDAN,1,0,0,0
2519713,5,M,B,D,TRUCK,4,0,0,0
5464810,4,M,C,B,COUPE,3,0,0,0
3678525,4,F,A,C,HBACK,3,0,0,0
8655002,5,F,A,B,SEDAN,3,0,0,0
4059649,6,F,A,C,SEDAN,3,0,0,0
3627696,4,M,A,B,SEDAN,3,0,0,0
2524885,3,F,B,B,HBACK,1,0,0,0
2992640,3,F,B,D,SEDAN,1,0,0,0
1526085,4,F,A,D,SEDAN,2,0,0,0
178279,4,M,C,D,SEDAN,2,0,0,0
897661,6,F,C,D,SEDAN,3,0,0,0
106650,4,M,C,B,HBACK,3,0,0,0
712510,4,M,C,D,SEDAN,2,0,0,0
6996380,2,M,A,D,HBACK,3,0,0,0
15282,2,F,B,B,HBACK,3,0,0,0
4941184,4,M,A,C,SEDAN,4,0,0,0
5969668,3,M,C,D,SEDAN,1,0,0,0
6034938,4,M,A,C,HBACK,4,0,0,0
8321817,3,F,D,C,STNWG,3,0,0,0
5271554,2,F,C,C,SEDAN,2,1,1,200
5605421,2,F,B,D,HBACK,3,0,0,0
5788154,4,F,B,D,SEDAN,4,0,0,0
5565362,3,F,E,D,STNWG,4,0,0,0
6033809,5,F,D,D,HBACK,3,0,0,0
1302348,3,F,A,D,SEDAN,4,0,0,0
9250363,4,F,C,B,HBACK,4,0,0,0
2071396,3,F,C,D,SEDAN,2,0,0,0
5082361,2,F,C,C,HBACK,2,0,0,0
1862636,2,F,D,B,SEDAN,3,0,0,0
8219720,4,F,A,D,HBACK,2,0,0,0
7374153,2,F,A,D,SEDAN,4,0,0,0
9352400,1,M,B,D,SEDAN,2,0,0,0
6229299,6,M,B,D,SEDAN,1,0,0,0
6446906,3,F,A,D,SEDAN,2,0,0,0
2492597,5,M,C,C,HBACK,4,0,0,0
1079887,3,F,A,C,RDSTR,1,0,0,0
8315823,4,F,A,D,HBACK,2,0,0,0
2484557,4,F,C,D,HBACK,1,0,0,0
2603417,4,F,C,D,HBACK,2,0,0,0
3565432,1,F,F,D,STNWG,1,0,0,0
491989,3,F,C,C,HBACK,3,0,0,0
9323307,6,F,E,D,STNWG,1,0,0,0
5027218,2,F,B,D,STNWG,1,0,0,0
4260516,3,M,A,D,SEDAN,4,0,0,0
9133638,5,F,A,D,SEDAN,3,0,0,0
6414282,5,F,A,D,HBACK,1,0,0,0
8613173,1,F,C,B,SEDAN,3,0,0,0
9325277,3,F,A,C,STNWG,3,0,0,0
1203934,5,F,C,B,STNWG,3,0,0,0
976681,3,F,B,B,HBACK,4,0,0,0
6615857,5,M,E,C,STNWG,3,0,0,0
6395442,3,M,C,B,SEDAN,1,0,0,0
9720626,3,M,C,B,HBACK,1,0,0,0
8820746,6,M,C,D,HBACK,3,0,0,0
1774945,5,F,B,B,HBACK,3,0,0,0
7911757,5,F,D,D,HBACK,3,0,0,0
8655616,2,F,C,B,HBACK,2,0,0,0
3474178,6,M,B,D,HBACK,4,0,0,0
6435111,4,M,C,B,SEDAN,2,0,0,0
6383724,4,F,A,D,HBACK,1,0,0,0
6538429,4,F,C,C,SEDAN,4,0,0,0
3102801,1,F,A,D,SEDAN,2,0,0,0
4334589,3,F,B,D,STNWG,4,0,0,0
3477331,1,F,C,D,HBACK,3,0,0,0
2019906,3,F,C,B,HBACK,1,0,0,0
2886767,5,M,C,B,HBACK,1,0,0,0
9407584,1,F,C,D,HBACK,2,0,0,0
2909582,4,F,C,C,HBACK,4,1,1,200
6587551,4,F,C,B,HBACK,1,0,0,0
6856492,4,F,A,B,SEDAN,3,0,0,0
8299035,4,M,C,D,HBACK,3,0,0,0
261536,4,M,A,C,HBACK,4,0,0,0
8905680,3,F,A,D,SEDAN,4,0,0,0
6923177,5,F,A,C,HBACK,4,0,0,0
7443771,4,F,C,D,SEDAN,1,0,0,0
4068630,3,F,A,C,STNWG,4,0,0,0
988649,2,F,E,D,UTE,2,0,0,0
3745327,1,M,D,D,HBACK,4,0,0,0
6939337,1,F,B,D,STNWG,2,0,0,0
3624485,6,M,A,B,SEDAN,1,0,0,0
3503164,4,F,A,B,HBACK,2,0,0,0
9983476,1,F,C,B,SEDAN,3,0,0,0
3479493,5,M,D,C,SEDAN,2,0,0,0
7869570,4,M,A,D,UTE,3,0,0,0
5585574,3,M,E,D,STNWG,1,0,0,0
199537,3,F,B,D,SEDAN,2,0,0,0
2891278,1,M,B,A,STNWG,2,0,0,0
2803358,5,F,A,D,SEDAN,2,0,0,0
9043896,1,M,A,D,STNWG,4,0,0,0
7422312,1,F,C,D,HBACK,3,0,0,0
8577192,2,M,F,C,SEDAN,2,0,0,0
1442067,6,F,C,D,SEDAN,1,0,0,0
5408315,1,M,A,B,HBACK,2,0,0,0
6535358,2,M,C,D,STNWG,4,0,0,0
6230475,6,M,A,B,HBACK,4,0,0,0
3483021,5,F,A,D,SEDAN,2,0,0,0
166987,3,M,E,D,UTE,3,0,0,0
1684842,4,M,D,D,UTE,4,0,0,0
1677393,4,M,A,B,COUPE,3,0,0,0
6056937,4,M,B,D,TRUCK,3,0,0,0
7416404,6,M,B,B,HBACK,4,0,0,0
7511634,3,F,C,D,STNWG,3,0,0,0
7850753,5,M,A,D,STNWG,2,0,0,0
2849905,6,M,A,D,SEDAN,4,0,0,0
3862814,2,M,C,D,HDTOP,2,0,0,0
1680232,2,F,F,D,STNWG,4,0,0,0
2151616,2,F,C,D,SEDAN,3,1,1,353.77
343946,5,F,F,B,HBACK,4,0,0,0
7308714,3,F,E,D,UTE,4,1,1,408.9499998
6116258,3,M,E,B,SEDAN,1,0,0,0
8650778,2,F,D,C,STNWG,1,0,0,0
9492926,2,M,E,D,PANVN,1,0,0,0
1674304,4,F,C,D,STNWG,4,0,0,0
463784,4,M,C,B,SEDAN,3,0,0,0
9458633,2,M,E,C,SEDAN,1,0,0,0
5426976,4,F,C,D,HBACK,2,0,0,0
4264643,4,M,C,D,STNWG,4,0,0,0
8958785,3,M,A,D,SEDAN,4,0,0,0
6491930,3,F,F,D,STNWG,3,0,0,0
9057034,2,M,A,D,UTE,3,0,0,0
4433429,5,M,C,D,SEDAN,4,0,0,0
2584268,2,F,D,B,SEDAN,3,0,0,0
778419,6,F,C,B,HBACK,4,0,0,0
9025180,3,M,E,D,STNWG,2,0,0,0
1039130,1,F,F,B,HBACK,2,0,0,0
20272,3,M,A,D,SEDAN,3,0,0,0
8784211,2,M,C,B,SEDAN,3,0,0,0
8479197,3,F,C,D,STNWG,2,0,0,0
9934984,5,F,D,D,HBACK,1,0,0,0
3623096,4,M,A,D,SEDAN,3,0,0,0
3404778,4,M,A,C,STNWG,3,1,1,2852.399994
3109563,1,M,A,C,SEDAN,2,0,0,0
1510835,1,F,C,D,HBACK,1,0,0,0
1048602,3,M,A,B,HBACK,3,0,0,0
930682,6,M,A,D,SEDAN,4,0,0,0
6626445,3,F,A,C,SEDAN,1,0,0,0
958245,3,M,D,D,HBACK,2,0,0,0
9522927,3,F,C,C,SEDAN,2,0,0,0
9962080,4,M,A,D,SEDAN,2,1,1,1630.239998
7530785,6,M,C,D,SEDAN,3,0,0,0
8452582,1,M,D,D,STNWG,3,0,0,0
4933407,4,F,A,D,HBACK,2,0,0,0
9857873,5,M,C,D,HBACK,4,0,0,0
4738343,2,M,E,B,HBACK,3,0,0,0
1575670,1,F,C,D,HBACK,2,0,0,0
2490140,2,F,B,D,SEDAN,3,0,0,0
8432108,1,F,B,D,HBACK,2,0,0,0
2615148,5,M,B,B,HBACK,3,0,0,0
4896711,3,F,E,D,HDTOP,3,0,0,0
1508728,1,M,C,D,STNWG,3,0,0,0
2783460,2,M,B,D,UTE,3,0,0,0
3477121,3,F,A,D,STNWG,2,0,0,0
9971230,2,F,B,D,SEDAN,1,0,0,0
9412554,6,M,E,D,STNWG,3,0,0,0
2532940,3,F,B,C,HBACK,4,0,0,0
4681534,6,F,A,D,SEDAN,1,0,0,0
9685452,5,M,C,D,HBACK,4,0,0,0
3160667,4,F,B,B,HBACK,1,1,1,1009.41
5463971,3,M,C,D,SEDAN,4,0,0,0
264899,1,M,A,D,UTE,3,0,0,0
1137643,4,F,A,D,SEDAN,4,0,0,0
454845,5,F,A,D,SEDAN,2,0,0,0
8743945,4,F,C,B,SEDAN,1,0,0,0
8021513,6,M,A,D,SEDAN,2,0,0,0
1713849,3,M,C,D,HDTOP,4,0,0,0
6734926,4,F,A,D,STNWG,3,0,0,0
6527149,6,M,A,D,SEDAN,4,0,0,0
5217930,3,M,A,D,SEDAN,2,0,0,0
9823180,6,F,A,D,SEDAN,4,0,0,0
2855851,2,M,B,D,STNWG,1,0,0,0
6220896,5,F,D,C,STNWG,3,0,0,0
4553422,1,M,E,D,TRUCK,2,0,0,0
6838201,4,M,C,B,HBACK,4,0,0,0
5694103,4,F,C,C,SEDAN,3,0,0,0
5284078,2,M,C,B,SEDAN,1,0,0,0
1353631,1,F,B,D,SEDAN,3,0,0,0
4392673,2,F,C,C,SEDAN,1,0,0,0
6226498,1,M,A,D,STNWG,1,0,0,0
3152798,5,F,A,B,SEDAN,2,0,0,0
2693122,3,F,B,D,HBACK,1,0,0,0
8010505,3,M,C,D,PANVN,3,0,0,0
1348732,2,F,B,D,STNWG,2,0,0,0
8906909,5,F,B,D,HBACK,4,0,0,0
8432450,5,F,A,B,SEDAN,3,0,0,0
3438511,5,M,A,D,UTE,3,0,0,0
3203852,5,M,B,B,HBACK,4,0,0,0
8274550,5,F,B,B,HBACK,2,0,0,0
3203083,4,M,A,C,STNWG,4,0,0,0
1795424,3,M,E,D,SEDAN,2,0,0,0
7449101,5,F,A,B,SEDAN,2,0,0,0
8455044,3,F,C,D,SEDAN,2,0,0,0
8010271,4,M,A,D,SEDAN,4,0,0,0
7515905,3,M,C,B,HBACK,2,0,0,0
8084375,2,M,B,D,HDTOP,3,0,0,0
1318112,2,F,B,D,HBACK,3,0,0,0
3086862,4,M,B,C,STNWG,3,0,0,0
1878965,4,M,C,D,UTE,3,0,0,0
1709964,2,F,C,D,STNWG,4,0,0,0
5644891,4,F,C,D,STNWG,2,0,0,0
87424,2,F,A,D,HBACK,4,0,0,0
994599,4,M,E,D,HBACK,2,0,0,0
9148871,1,F,E,C,SEDAN,1,0,0,0
459395,5,M,C,C,SEDAN,4,0,0,0
4398544,3,M,E,D,MIBUS,3,0,0,0
5483733,5,F,B,B,HBACK,2,0,0,0
8157273,4,M,A,D,SEDAN,3,0,0,0
3296597,2,F,C,B,HBACK,3,0,0,0
276562,2,M,C,D,STNWG,3,0,0,0
5336188,6,F,D,C,SEDAN,3,1,1,2186.679997
103210,4,M,C,B,HBACK,2,0,0,0
7790048,6,F,A,D,SEDAN,3,0,0,0
923741,1,F,D,D,SEDAN,4,0,0,0
7564564,3,F,B,B,STNWG,3,0,0,0
1803746,3,M,A,D,STNWG,4,0,0,0
164030,3,F,C,C,STNWG,4,0,0,0
7105421,2,M,A,D,HBACK,2,0,0,0
3758864,2,F,B,B,HBACK,2,0,0,0
4290008,2,M,C,B,SEDAN,3,0,0,0
130481,5,F,A,D,SEDAN,4,0,0,0
1016361,4,F,E,C,HBACK,3,0,0,0
1942236,4,M,E,D,UTE,4,0,0,0
